LineId,Device,day,month,year,Time,ms,Content,EventId,EventTemplate,ParameterList
4163,cup,03,04,2020,19:18:42,443685,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54672 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54672', '-> 192.168.10.154:80']"
4164,cup,03,04,2020,19:18:42,445500,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54674 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54674', '-> 192.168.10.154:80']"
4165,cup,03,04,2020,19:18:42,447173,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54676 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54676', '-> 192.168.10.154:80']"
4166,cup,03,04,2020,19:18:42,448628,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54678 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54678', '-> 192.168.10.154:80']"
4167,cup,03,04,2020,19:18:42,450327,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54680 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54680', '-> 192.168.10.154:80']"
4168,cup,03,04,2020,19:18:42,452310,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54682 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54682', '-> 192.168.10.154:80']"
4169,cup,03,04,2020,19:18:42,453963,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54684 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54684', '-> 192.168.10.154:80']"
4170,cup,03,04,2020,19:18:42,455883,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54686 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54686', '-> 192.168.10.154:80']"
4171,cup,03,04,2020,19:18:42,457831,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54688 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54688', '-> 192.168.10.154:80']"
4172,cup,03,04,2020,19:18:42,459503,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54690 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54690', '-> 192.168.10.154:80']"
4173,cup,03,04,2020,19:18:42,461996,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54692 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54692', '-> 192.168.10.154:80']"
4174,cup,03,04,2020,19:18:42,463614,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54694 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54694', '-> 192.168.10.154:80']"
4175,cup,03,04,2020,19:18:42,465080,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54696 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54696', '-> 192.168.10.154:80']"
4176,cup,03,04,2020,19:18:42,467563,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54698 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54698', '-> 192.168.10.154:80']"
4177,cup,03,04,2020,19:18:42,468952,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54700 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54700', '-> 192.168.10.154:80']"
4178,cup,03,04,2020,19:18:42,470700,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54702 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54702', '-> 192.168.10.154:80']"
4179,cup,03,04,2020,19:18:42,472075,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54704 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54704', '-> 192.168.10.154:80']"
4180,cup,03,04,2020,19:18:42,473937,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54706 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54706', '-> 192.168.10.154:80']"
4181,cup,03,04,2020,19:18:42,475458,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54708 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54708', '-> 192.168.10.154:80']"
4182,cup,03,04,2020,19:18:42,477298,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54710 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54710', '-> 192.168.10.154:80']"
4183,cup,03,04,2020,19:18:42,479409,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54712 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54712', '-> 192.168.10.154:80']"
4184,cup,03,04,2020,19:18:42,481361,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54714 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54714', '-> 192.168.10.154:80']"
4185,cup,03,04,2020,19:18:42,483644,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54716 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54716', '-> 192.168.10.154:80']"
4186,cup,03,04,2020,19:18:42,485358,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54718 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54718', '-> 192.168.10.154:80']"
4187,cup,03,04,2020,19:18:42,487767,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54720 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54720', '-> 192.168.10.154:80']"
4188,cup,03,04,2020,19:18:42,489629,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54722 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54722', '-> 192.168.10.154:80']"
4189,cup,03,04,2020,19:18:42,491117,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54724 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54724', '-> 192.168.10.154:80']"
4190,cup,03,04,2020,19:18:42,492568,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54726 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54726', '-> 192.168.10.154:80']"
4191,cup,03,04,2020,19:18:42,494338,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54728 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54728', '-> 192.168.10.154:80']"
4192,cup,03,04,2020,19:18:42,495924,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54730 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54730', '-> 192.168.10.154:80']"
4193,cup,03,04,2020,19:18:42,497908,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54732 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54732', '-> 192.168.10.154:80']"
4194,cup,03,04,2020,19:18:42,499701,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54734 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54734', '-> 192.168.10.154:80']"
4195,cup,03,04,2020,19:18:42,501179,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54736 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54736', '-> 192.168.10.154:80']"
4196,cup,03,04,2020,19:18:42,503320,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54738 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54738', '-> 192.168.10.154:80']"
4197,cup,03,04,2020,19:18:42,505010,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54740 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54740', '-> 192.168.10.154:80']"
4198,cup,03,04,2020,19:18:42,506730,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54742 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54742', '-> 192.168.10.154:80']"
4199,cup,03,04,2020,19:18:42,508141,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54744 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54744', '-> 192.168.10.154:80']"
4200,cup,03,04,2020,19:18:42,509767,[**] [1:2221030:1] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: 3] {TCP} 192.168.10.238:54746 -> 192.168.10.154:80,9fcb20a0,[**] [<*>:<*>:<*>] SURICATA HTTP METHOD terminated by non-compliant character [**] [Classification: Generic Protocol Command Decode] [Priority: <*>] {TCP} <*> -> <*>,"['1', '2221030:1', '3', '192.168.10.238:54746', '-> 192.168.10.154:80']"
